 Distribution of neutrino fluxes in the BS05(AGS,OP) standard solar model model.

astro-ph/0412440

The cumulative neutrino fluxes from Table 1 of BS05(AGS,OP) are given in the row below.
 
 6.058E+00 1.453E-02 8.254E-07 4.338E-01 4.508E-04 2.007E-02 1.445E-02 3.254E-04 

 
Columns in the Table below represent:

1) Radius of the zone in units of one solar radius
2) Temperature in units of 10^6 deg (K)
3) Logarithm (to the base 10) of the electron density in units of
  cm^{-3}/N_A, where N_A is the Avogadro number
4) Mass of the zone with the given radius in units of one solar mass 
5) X(^7Be): beryllium-7 mass fraction
  [For special purposes, it is useful to know the 7^Be mass fraction.]
6) Fraction of pp neutrinos produced in the zone 
7) Fraction of boron 8 neutrinos produced in the zone
8) Fraction of nitrogen 13 neutrinos produced in the zone
9) Fraction of oxygen 15 neutrinos produced in the zone
10) Fraction of florine 17 neutrinos produced in the zone
11) Fraction of beryllium 7 neutrinos produced in the zone
12) Fraction of pep neutrinos produced in the zone
13) Fraction of hep neutrinos produced in the zone
 
 0.37910 5.312 0.632 6.211e-04 8.199e-20 3.089e-06 0.000e+00 7.065e-11 4.630e-15 2.170e-15 6.805e-12 2.901e-07 2.764e-07 
 0.37951 5.306 0.630 6.195e-04 7.899e-20 3.047e-06 0.000e+00 6.812e-11 4.448e-15 2.078e-15 6.520e-12 2.850e-07 2.689e-07 
 0.37992 5.300 0.628 6.180e-04 7.598e-20 3.006e-06 0.000e+00 6.567e-11 4.273e-15 1.990e-15 6.245e-12 2.800e-07 2.615e-07 
 0.38033 5.294 0.626 6.165e-04 7.297e-20 2.965e-06 0.000e+00 6.329e-11 4.104e-15 1.904e-15 5.980e-12 2.750e-07 2.543e-07 
 0.38074 5.288 0.624 6.150e-04 6.996e-20 2.925e-06 0.000e+00 6.100e-11 3.941e-15 1.822e-15 5.725e-12 2.702e-07 2.474e-07 
 0.38115 5.282 0.622 6.135e-04 6.695e-20 2.885e-06 0.000e+00 5.878e-11 3.785e-15 1.744e-15 5.481e-12 2.654e-07 2.406e-07 
 0.38156 5.276 0.620 6.118e-04 6.395e-20 2.845e-06 0.000e+00 5.663e-11 3.633e-15 1.668e-15 5.245e-12 2.606e-07 2.339e-07 
 0.38197 5.270 0.618 6.102e-04 6.177e-20 2.806e-06 0.000e+00 5.464e-11 3.494e-15 1.599e-15 5.032e-12 2.560e-07 2.276e-07 
 0.38238 5.264 0.616 6.088e-04 6.000e-20 2.769e-06 0.000e+00 5.276e-11 3.364e-15 1.535e-15 4.834e-12 2.515e-07 2.216e-07 
 0.38279 5.258 0.614 6.072e-04 5.823e-20 2.731e-06 0.000e+00 5.093e-11 3.237e-15 1.473e-15 4.641e-12 2.471e-07 2.157e-07 
 0.38320 5.252 0.612 6.058e-04 5.646e-20 2.694e-06 0.000e+00 4.916e-11 3.115e-15 1.413e-15 4.456e-12 2.427e-07 2.099e-07 
 0.38361 5.246 0.610 6.043e-04 5.470e-20 2.658e-06 0.000e+00 4.744e-11 2.997e-15 1.355e-15 4.276e-12 2.385e-07 2.043e-07 
 0.38402 5.241 0.608 6.029e-04 5.293e-20 2.622e-06 0.000e+00 4.577e-11 2.882e-15 1.299e-15 4.102e-12 2.343e-07 1.988e-07 
 0.38443 5.235 0.606 6.014e-04 5.116e-20 2.587e-06 0.000e+00 4.415e-11 2.771e-15 1.245e-15 3.935e-12 2.302e-07 1.935e-07 
 0.38484 5.229 0.604 5.999e-04 4.939e-20 2.551e-06 0.000e+00 4.258e-11 2.663e-15 1.193e-15 3.773e-12 2.261e-07 1.883e-07 
 0.38525 5.223 0.602 5.984e-04 4.762e-20 2.517e-06 0.000e+00 4.107e-11 2.560e-15 1.143e-15 3.617e-12 2.221e-07 1.832e-07 
 0.38566 5.217 0.600 5.969e-04 4.586e-20 2.483e-06 0.000e+00 3.960e-11 2.460e-15 1.095e-15 3.467e-12 2.182e-07 1.783e-07 
 0.38607 5.211 0.598 5.955e-04 4.409e-20 2.449e-06 0.000e+00 3.818e-11 2.363e-15 1.048e-15 3.323e-12 2.143e-07 1.735e-07 
 0.38648 5.206 0.596 5.940e-04 4.232e-20 2.416e-06 0.000e+00 3.680e-11 2.271e-15 1.004e-15 3.184e-12 2.105e-07 1.688e-07 
 0.38689 5.200 0.594 5.924e-04 4.055e-20 2.383e-06 0.000e+00 3.547e-11 2.181e-15 9.606e-16 3.050e-12 2.068e-07 1.642e-07 
 0.38730 5.194 0.592 5.909e-04 3.904e-20 2.350e-06 0.000e+00 3.421e-11 2.096e-15 9.203e-16 2.925e-12 2.031e-07 1.598e-07 
 0.38770 5.188 0.590 5.894e-04 3.789e-20 2.319e-06 0.000e+00 3.303e-11 2.017e-15 8.831e-16 2.809e-12 1.995e-07 1.556e-07 
 0.38811 5.182 0.588 5.880e-04 3.673e-20 2.287e-06 0.000e+00 3.187e-11 1.941e-15 8.470e-16 2.697e-12 1.960e-07 1.515e-07 
 0.38852 5.177 0.586 5.866e-04 3.558e-20 2.256e-06 0.000e+00 3.075e-11 1.867e-15 8.122e-16 2.589e-12 1.926e-07 1.475e-07 
 0.38893 5.171 0.584 5.851e-04 3.442e-20 2.226e-06 0.000e+00 2.967e-11 1.795e-15 7.786e-16 2.484e-12 1.892e-07 1.436e-07 
 0.38934 5.165 0.582 5.836e-04 3.327e-20 2.196e-06 0.000e+00 2.862e-11 1.726e-15 7.462e-16 2.383e-12 1.859e-07 1.397e-07 
 0.38975 5.159 0.580 5.822e-04 3.212e-20 2.166e-06 0.000e+00 2.761e-11 1.659e-15 7.150e-16 2.286e-12 1.826e-07 1.360e-07 
 0.39016 5.154 0.578 5.808e-04 3.096e-20 2.137e-06 0.000e+00 2.662e-11 1.595e-15 6.851e-16 2.193e-12 1.794e-07 1.324e-07 
 0.39057 5.148 0.576 5.793e-04 2.981e-20 2.108e-06 0.000e+00 2.568e-11 1.533e-15 6.562e-16 2.103e-12 1.762e-07 1.289e-07 
 0.39098 5.142 0.574 5.779e-04 2.865e-20 2.079e-06 0.000e+00 2.476e-11 1.473e-15 6.286e-16 2.017e-12 1.731e-07 1.255e-07 
 0.39139 5.136 0.572 5.763e-04 2.751e-20 2.050e-06 0.000e+00 2.387e-11 1.416e-15 6.019e-16 1.934e-12 1.700e-07 1.221e-07 
 0.39180 5.131 0.570 5.749e-04 2.668e-20 2.023e-06 0.000e+00 2.304e-11 1.362e-15 5.774e-16 1.857e-12 1.670e-07 1.189e-07 
 0.39221 5.125 0.568 5.735e-04 2.584e-20 1.996e-06 0.000e+00 2.223e-11 1.310e-15 5.537e-16 1.783e-12 1.641e-07 1.158e-07 
 0.39262 5.119 0.566 5.721e-04 2.500e-20 1.969e-06 0.000e+00 2.145e-11 1.260e-15 5.308e-16 1.711e-12 1.612e-07 1.128e-07 
 0.39303 5.114 0.564 5.706e-04 2.417e-20 1.942e-06 0.000e+00 2.069e-11 1.211e-15 5.088e-16 1.643e-12 1.584e-07 1.098e-07 
 0.39344 5.108 0.562 5.692e-04 2.333e-20 1.916e-06 0.000e+00 1.996e-11 1.165e-15 4.876e-16 1.576e-12 1.556e-07 1.069e-07 
 0.39385 5.102 0.560 5.677e-04 2.250e-20 1.889e-06 0.000e+00 1.925e-11 1.120e-15 4.671e-16 1.512e-12 1.528e-07 1.041e-07 
 0.39426 5.097 0.558 5.663e-04 2.166e-20 1.864e-06 0.000e+00 1.857e-11 1.076e-15 4.476e-16 1.451e-12 1.501e-07 1.014e-07 
 0.39467 5.091 0.556 5.649e-04 2.090e-20 1.838e-06 0.000e+00 1.791e-11 1.035e-15 4.289e-16 1.392e-12 1.475e-07 9.869e-08 
 0.39508 5.085 0.554 5.635e-04 2.027e-20 1.814e-06 0.000e+00 1.728e-11 9.953e-16 4.114e-16 1.337e-12 1.449e-07 9.612e-08 
 0.39549 5.080 0.552 5.621e-04 1.963e-20 1.789e-06 0.000e+00 1.668e-11 9.573e-16 3.944e-16 1.284e-12 1.423e-07 9.362e-08 
 0.39590 5.074 0.550 5.606e-04 1.900e-20 1.765e-06 0.000e+00 1.609e-11 9.206e-16 3.781e-16 1.233e-12 1.398e-07 9.117e-08 
 0.39631 5.069 0.548 5.593e-04 1.836e-20 1.741e-06 0.000e+00 1.552e-11 8.852e-16 3.624e-16 1.183e-12 1.374e-07 8.880e-08 
 0.39672 5.063 0.546 5.579e-04 1.773e-20 1.717e-06 0.000e+00 1.497e-11 8.510e-16 3.473e-16 1.136e-12 1.349e-07 8.648e-08 
 0.39713 5.057 0.544 5.564e-04 1.709e-20 1.694e-06 0.000e+00 1.444e-11 8.181e-16 3.328e-16 1.090e-12 1.326e-07 8.422e-08 
 0.39754 5.052 0.542 5.550e-04 1.646e-20 1.671e-06 0.000e+00 1.393e-11 7.864e-16 3.188e-16 1.046e-12 1.302e-07 8.202e-08 
 0.39795 5.046 0.540 5.536e-04 1.588e-20 1.648e-06 0.000e+00 1.343e-11 7.561e-16 3.056e-16 1.004e-12 1.279e-07 7.989e-08 
 0.39836 5.041 0.538 5.522e-04 1.538e-20 1.626e-06 0.000e+00 1.296e-11 7.272e-16 2.930e-16 9.642e-13 1.257e-07 7.782e-08 
 0.39877 5.035 0.536 5.508e-04 1.489e-20 1.604e-06 0.000e+00 1.251e-11 6.994e-16 2.809e-16 9.260e-13 1.235e-07 7.581e-08 
 0.39918 5.030 0.534 5.495e-04 1.439e-20 1.582e-06 0.000e+00 1.207e-11 6.726e-16 2.693e-16 8.891e-13 1.213e-07 7.385e-08 
 0.39959 5.024 0.532 5.481e-04 1.389e-20 1.561e-06 0.000e+00 1.164e-11 6.466e-16 2.581e-16 8.535e-13 1.191e-07 7.193e-08 
 0.40000 5.019 0.530 5.466e-04 1.339e-20 1.540e-06 0.000e+00 1.122e-11 6.216e-16 2.472e-16 8.192e-13 1.170e-07 7.006e-08 
 0.40041 5.013 0.528 5.452e-04 1.296e-20 1.519e-06 0.000e+00 1.083e-11 5.978e-16 2.371e-16 7.868e-13 1.150e-07 6.825e-08 
 0.40082 5.008 0.526 5.439e-04 1.257e-20 1.498e-06 0.000e+00 1.045e-11 5.752e-16 2.274e-16 7.561e-13 1.130e-07 6.651e-08 
 0.40123 5.002 0.524 5.425e-04 1.218e-20 1.478e-06 0.000e+00 1.009e-11 5.533e-16 2.181e-16 7.264e-13 1.110e-07 6.481e-08 
 0.40164 4.997 0.522 5.411e-04 1.179e-20 1.458e-06 0.000e+00 9.733e-12 5.321e-16 2.091e-16 6.977e-13 1.090e-07 6.314e-08 
 0.40205 4.991 0.520 5.398e-04 1.140e-20 1.438e-06 0.000e+00 9.389e-12 5.117e-16 2.004e-16 6.700e-13 1.071e-07 6.152e-08 
 0.40246 4.986 0.518 5.384e-04 1.101e-20 1.419e-06 0.000e+00 9.057e-12 4.919e-16 1.921e-16 6.433e-13 1.052e-07 5.994e-08 
 0.40287 4.980 0.516 5.370e-04 1.062e-20 1.399e-06 0.000e+00 8.735e-12 4.728e-16 1.840e-16 6.175e-13 1.034e-07 5.839e-08 
 0.40328 4.975 0.514 5.357e-04 1.023e-20 1.380e-06 0.000e+00 8.424e-12 4.545e-16 1.763e-16 5.928e-13 1.015e-07 5.689e-08 
 0.40369 4.969 0.512 5.342e-04 9.874e-21 1.362e-06 0.000e+00 8.125e-12 4.369e-16 1.689e-16 5.692e-13 9.973e-08 5.542e-08 
 0.40410 4.964 0.510 5.329e-04 9.590e-21 1.343e-06 0.000e+00 7.844e-12 4.205e-16 1.621e-16 5.472e-13 9.798e-08 5.402e-08 
 0.40451 4.958 0.509 5.316e-04 9.306e-21 1.325e-06 0.000e+00 7.571e-12 4.046e-16 1.555e-16 5.260e-13 9.626e-08 5.265e-08 
 0.40492 4.953 0.507 5.302e-04 9.022e-21 1.307e-06 0.000e+00 7.306e-12 3.892e-16 1.491e-16 5.055e-13 9.457e-08 5.131e-08 
 0.40533 4.948 0.505 5.289e-04 8.737e-21 1.289e-06 0.000e+00 7.050e-12 3.744e-16 1.430e-16 4.857e-13 9.291e-08 5.001e-08 
 0.40574 4.942 0.503 5.276e-04 8.453e-21 1.272e-06 0.000e+00 6.801e-12 3.600e-16 1.371e-16 4.665e-13 9.128e-08 4.874e-08 
 0.40615 4.937 0.501 5.262e-04 8.169e-21 1.255e-06 0.000e+00 6.561e-12 3.461e-16 1.314e-16 4.480e-13 8.967e-08 4.750e-08 
 0.40656 4.931 0.499 5.249e-04 7.885e-21 1.238e-06 0.000e+00 6.328e-12 3.327e-16 1.259e-16 4.302e-13 8.809e-08 4.629e-08 
 0.40697 4.926 0.497 5.236e-04 7.600e-21 1.221e-06 0.000e+00 6.102e-12 3.198e-16 1.206e-16 4.131e-13 8.654e-08 4.511e-08 
 0.40738 4.921 0.495 5.222e-04 7.316e-21 1.204e-06 0.000e+00 5.884e-12 3.073e-16 1.155e-16 3.965e-13 8.500e-08 4.395e-08 
 0.40779 4.915 0.493 5.208e-04 7.058e-21 1.188e-06 0.000e+00 5.676e-12 2.954e-16 1.106e-16 3.809e-13 8.350e-08 4.283e-08 
 0.40820 4.910 0.491 5.195e-04 6.857e-21 1.172e-06 0.000e+00 5.479e-12 2.843e-16 1.062e-16 3.663e-13 8.204e-08 4.176e-08 
 0.40861 4.905 0.489 5.182e-04 6.655e-21 1.156e-06 0.000e+00 5.289e-12 2.736e-16 1.019e-16 3.522e-13 8.060e-08 4.072e-08 
 0.40902 4.899 0.487 5.169e-04 6.454e-21 1.140e-06 0.000e+00 5.104e-12 2.632e-16 9.771e-17 3.386e-13 7.919e-08 3.970e-08 
 0.40943 4.894 0.485 5.155e-04 6.253e-21 1.125e-06 0.000e+00 4.925e-12 2.532e-16 9.368e-17 3.254e-13 7.780e-08 3.870e-08 
 0.40984 4.889 0.483 5.143e-04 6.052e-21 1.110e-06 0.000e+00 4.752e-12 2.435e-16 8.980e-17 3.127e-13 7.643e-08 3.773e-08 
 0.41025 4.883 0.481 5.130e-04 5.850e-21 1.095e-06 0.000e+00 4.584e-12 2.341e-16 8.606e-17 3.004e-13 7.509e-08 3.678e-08 
 0.41066 4.878 0.479 5.117e-04 5.649e-21 1.080e-06 0.000e+00 4.421e-12 2.250e-16 8.246e-17 2.885e-13 7.377e-08 3.585e-08 
 0.41107 4.873 0.477 5.104e-04 5.448e-21 1.065e-06 0.000e+00 4.264e-12 2.163e-16 7.900e-17 2.771e-13 7.247e-08 3.495e-08 
 0.41148 4.867 0.475 5.090e-04 5.246e-21 1.051e-06 0.000e+00 4.111e-12 2.078e-16 7.566e-17 2.661e-13 7.119e-08 3.406e-08 
 0.41189 4.862 0.473 5.076e-04 5.057e-21 1.036e-06 0.000e+00 3.965e-12 1.998e-16 7.249e-17 2.556e-13 6.993e-08 3.320e-08 
 0.41230 4.857 0.471 5.064e-04 4.915e-21 1.022e-06 0.000e+00 3.828e-12 1.923e-16 6.956e-17 2.459e-13 6.870e-08 3.238e-08 
 0.41270 4.851 0.469 5.051e-04 4.773e-21 1.009e-06 0.000e+00 3.695e-12 1.850e-16 6.674e-17 2.365e-13 6.750e-08 3.158e-08 
 0.41311 4.846 0.467 5.038e-04 4.631e-21 9.950e-07 0.000e+00 3.566e-12 1.780e-16 6.401e-17 2.274e-13 6.632e-08 3.080e-08 
 0.41352 4.841 0.465 5.025e-04 4.489e-21 9.816e-07 0.000e+00 3.441e-12 1.712e-16 6.137e-17 2.186e-13 6.515e-08 3.003e-08 
 0.41393 4.836 0.463 5.012e-04 4.347e-21 9.682e-07 0.000e+00 3.320e-12 1.646e-16 5.883e-17 2.101e-13 6.401e-08 2.928e-08 
 0.41434 4.831 0.461 5.000e-04 4.205e-21 9.552e-07 0.000e+00 3.203e-12 1.583e-16 5.639e-17 2.020e-13 6.289e-08 2.856e-08 
 0.41475 4.825 0.459 4.987e-04 4.063e-21 9.423e-07 0.000e+00 3.089e-12 1.522e-16 5.403e-17 1.941e-13 6.178e-08 2.785e-08 
 0.41516 4.820 0.457 4.974e-04 3.921e-21 9.295e-07 0.000e+00 2.980e-12 1.463e-16 5.177e-17 1.865e-13 6.070e-08 2.715e-08 
 0.41557 4.815 0.455 4.962e-04 3.779e-21 9.169e-07 0.000e+00 2.874e-12 1.406e-16 4.960e-17 1.792e-13 5.963e-08 2.648e-08 
 0.41598 4.810 0.453 4.948e-04 3.637e-21 9.043e-07 0.000e+00 2.771e-12 1.351e-16 4.750e-17 1.721e-13 5.857e-08 2.582e-08 
 0.41639 4.804 0.451 4.936e-04 3.526e-21 8.921e-07 0.000e+00 2.674e-12 1.300e-16 4.681e-17 1.655e-13 5.754e-08 2.518e-08 
 0.41680 4.799 0.449 4.923e-04 3.422e-21 8.801e-07 0.000e+00 2.581e-12 1.251e-16 4.604e-17 1.592e-13 5.654e-08 2.457e-08 
 0.41721 4.794 0.447 4.911e-04 3.317e-21 8.682e-07 0.000e+00 2.491e-12 1.203e-16 4.488e-17 1.531e-13 5.555e-08 2.396e-08 
 0.41762 4.789 0.445 4.898e-04 3.213e-21 8.565e-07 0.000e+00 2.403e-12 1.157e-16 4.335e-17 1.472e-13 5.457e-08 2.337e-08 
 0.41803 4.784 0.443 4.886e-04 3.108e-21 8.449e-07 0.000e+00 2.318e-12 1.113e-16 4.144e-17 1.416e-13 5.361e-08 2.280e-08 
 0.41844 4.779 0.441 4.873e-04 3.004e-21 8.334e-07 0.000e+00 2.236e-12 1.070e-16 3.916e-17 1.361e-13 5.267e-08 2.224e-08 
 0.41885 4.773 0.439 4.860e-04 2.899e-21 8.222e-07 0.000e+00 2.157e-12 1.028e-16 3.653e-17 1.308e-13 5.175e-08 2.169e-08 
 0.41926 4.768 0.437 4.847e-04 2.800e-21 8.109e-07 0.000e+00 2.081e-12 9.888e-17 3.285e-17 1.257e-13 5.083e-08 2.116e-08 
 0.41967 4.763 0.435 4.835e-04 2.719e-21 8.000e-07 0.000e+00 2.009e-12 9.515e-17 2.681e-17 1.210e-13 4.994e-08 2.065e-08 
 0.42008 4.758 0.434 4.823e-04 2.638e-21 7.892e-07 0.000e+00 1.939e-12 9.154e-17 2.130e-17 1.164e-13 4.907e-08 2.014e-08 
 0.42049 4.753 0.432 4.810e-04 2.558e-21 7.785e-07 0.000e+00 1.871e-12 8.805e-17 1.632e-17 1.120e-13 4.821e-08 1.965e-08 
 0.42090 4.748 0.430 4.798e-04 2.477e-21 7.680e-07 0.000e+00 1.805e-12 8.468e-17 1.185e-17 1.077e-13 4.737e-08 1.918e-08 
 0.42131 4.743 0.428 4.786e-04 2.396e-21 7.576e-07 0.000e+00 1.741e-12 8.143e-17 7.881e-18 1.036e-13 4.654e-08 1.871e-08 
 0.42172 4.738 0.426 4.774e-04 2.315e-21 7.474e-07 0.000e+00 1.680e-12 7.829e-17 4.418e-18 9.956e-14 4.572e-08 1.825e-08 
 0.42213 4.733 0.424 4.761e-04 2.235e-21 7.372e-07 0.000e+00 1.620e-12 7.525e-17 1.447e-18 9.571e-14 4.491e-08 1.781e-08 
 0.42254 4.727 0.422 4.748e-04 2.163e-21 7.271e-07 0.000e+00 1.563e-12 7.237e-17 0.000e+00 9.206e-14 4.412e-08 1.737e-08 
 0.42295 4.722 0.420 4.736e-04 2.104e-21 7.173e-07 0.000e+00 1.509e-12 6.966e-17 0.000e+00 8.863e-14 4.335e-08 1.696e-08 
 0.42336 4.717 0.418 4.724e-04 2.044e-21 7.077e-07 0.000e+00 1.457e-12 6.704e-17 0.000e+00 8.532e-14 4.259e-08 1.655e-08 
 0.42377 4.712 0.416 4.712e-04 1.985e-21 6.981e-07 0.000e+00 1.406e-12 6.450e-17 0.000e+00 8.211e-14 4.185e-08 1.615e-08 
 0.42418 4.707 0.414 4.700e-04 1.925e-21 6.887e-07 0.000e+00 1.357e-12 6.205e-17 0.000e+00 7.900e-14 4.112e-08 1.576e-08 
 0.42459 4.702 0.412 4.688e-04 1.866e-21 6.794e-07 0.000e+00 1.309e-12 5.967e-17 0.000e+00 7.600e-14 4.040e-08 1.538e-08 
 0.42500 4.697 0.410 4.676e-04 1.806e-21 6.702e-07 0.000e+00 1.263e-12 5.738e-17 0.000e+00 7.309e-14 3.969e-08 1.501e-08 
 0.42541 4.692 0.408 4.664e-04 1.747e-21 6.612e-07 0.000e+00 1.218e-12 5.517e-17 0.000e+00 7.030e-14 3.899e-08 1.465e-08 
 0.42582 4.687 0.406 4.652e-04 1.687e-21 6.523e-07 0.000e+00 1.175e-12 5.303e-17 0.000e+00 6.760e-14 3.831e-08 1.430e-08 
 0.42623 4.682 0.404 4.640e-04 1.628e-21 6.434e-07 0.000e+00 1.133e-12 5.097e-17 0.000e+00 6.500e-14 3.764e-08 1.395e-08 
 0.42664 4.677 0.402 4.627e-04 1.568e-21 6.346e-07 0.000e+00 1.093e-12 4.898e-17 0.000e+00 6.249e-14 3.697e-08 1.362e-08 
 0.42705 4.672 0.400 4.615e-04 1.520e-21 6.260e-07 0.000e+00 1.055e-12 4.712e-17 0.000e+00 6.014e-14 3.632e-08 1.329e-08 
 0.42746 4.667 0.398 4.603e-04 1.477e-21 6.175e-07 0.000e+00 1.018e-12 4.535e-17 0.000e+00 5.791e-14 3.569e-08 1.297e-08 
 0.42787 4.662 0.396 4.592e-04 1.435e-21 6.093e-07 0.000e+00 9.828e-13 4.364e-17 0.000e+00 5.575e-14 3.507e-08 1.267e-08 
 0.42828 4.657 0.394 4.580e-04 1.392e-21 6.010e-07 0.000e+00 9.485e-13 4.198e-17 0.000e+00 5.366e-14 3.445e-08 1.237e-08 
 0.42869 4.652 0.392 4.568e-04 1.350e-21 5.929e-07 0.000e+00 9.152e-13 4.037e-17 0.000e+00 5.164e-14 3.385e-08 1.207e-08 
 0.42910 4.647 0.390 4.557e-04 1.307e-21 5.849e-07 0.000e+00 8.830e-13 3.882e-17 0.000e+00 4.969e-14 3.326e-08 1.179e-08 
 0.42951 4.642 0.388 4.544e-04 1.264e-21 5.770e-07 0.000e+00 8.517e-13 3.733e-17 0.000e+00 4.780e-14 3.267e-08 1.150e-08 
 0.42992 4.637 0.387 4.533e-04 1.222e-21 5.692e-07 0.000e+00 8.216e-13 3.589e-17 0.000e+00 4.598e-14 3.210e-08 1.123e-08 
 0.43033 4.632 0.385 4.521e-04 1.179e-21 5.615e-07 0.000e+00 7.924e-13 3.449e-17 0.000e+00 4.423e-14 3.154e-08 1.096e-08 
 0.43074 4.627 0.383 4.508e-04 1.140e-21 5.538e-07 0.000e+00 7.645e-13 3.317e-17 0.000e+00 4.256e-14 3.098e-08 1.070e-08 
 0.43115 4.623 0.381 4.497e-04 1.109e-21 5.464e-07 0.000e+00 7.383e-13 3.194e-17 0.000e+00 4.101e-14 3.044e-08 1.045e-08 
 0.43156 4.618 0.379 4.485e-04 1.077e-21 5.390e-07 0.000e+00 7.127e-13 3.074e-17 0.000e+00 3.950e-14 2.991e-08 1.021e-08 
 0.43197 4.613 0.377 4.474e-04 1.046e-21 5.318e-07 0.000e+00 6.880e-13 2.958e-17 0.000e+00 3.804e-14 2.939e-08 9.969e-09 
 0.43238 4.608 0.375 4.463e-04 1.015e-21 5.246e-07 0.000e+00 6.640e-13 2.846e-17 0.000e+00 3.663e-14 2.888e-08 9.736e-09 
 0.43279 4.603 0.373 4.451e-04 9.834e-22 5.175e-07 0.000e+00 6.407e-13 2.737e-17 0.000e+00 3.525e-14 2.837e-08 9.507e-09 
 0.43320 4.598 0.371 4.440e-04 9.520e-22 5.105e-07 0.000e+00 6.181e-13 2.631e-17 0.000e+00 3.393e-14 2.788e-08 9.283e-09 
 0.43361 4.593 0.369 4.429e-04 9.207e-22 5.037e-07 0.000e+00 5.962e-13 2.530e-17 0.000e+00 3.264e-14 2.739e-08 9.065e-09 
 0.43402 4.588 0.367 4.417e-04 8.894e-22 4.968e-07 0.000e+00 5.749e-13 2.431e-17 0.000e+00 3.140e-14 2.691e-08 8.850e-09 
 0.43443 4.583 0.365 4.403e-04 8.581e-22 4.898e-07 0.000e+00 5.541e-13 2.335e-17 0.000e+00 3.018e-14 2.642e-08 8.637e-09 
 0.43484 4.579 0.363 4.391e-04 8.349e-22 4.832e-07 0.000e+00 5.352e-13 2.249e-17 0.000e+00 2.910e-14 2.596e-08 8.437e-09 
 0.43525 4.574 0.361 4.380e-04 8.147e-22 4.767e-07 0.000e+00 5.174e-13 2.168e-17 0.000e+00 2.808e-14 2.551e-08 8.245e-09 
 0.43566 4.569 0.359 4.369e-04 7.944e-22 4.703e-07 0.000e+00 5.001e-13 2.090e-17 0.000e+00 2.709e-14 2.507e-08 8.057e-09 
 0.43607 4.564 0.357 4.358e-04 7.742e-22 4.640e-07 0.000e+00 4.832e-13 2.013e-17 0.000e+00 2.613e-14 2.464e-08 7.872e-09 
 0.43648 4.559 0.355 4.347e-04 7.539e-22 4.578e-07 0.000e+00 4.668e-13 1.939e-17 0.000e+00 2.519e-14 2.421e-08 7.692e-09 
 0.43689 4.554 0.353 4.336e-04 7.337e-22 4.517e-07 0.000e+00 4.508e-13 1.867e-17 0.000e+00 2.428e-14 2.379e-08 7.516e-09 
 0.43730 4.550 0.352 4.325e-04 7.134e-22 4.456e-07 0.000e+00 4.352e-13 1.797e-17 0.000e+00 2.340e-14 2.338e-08 7.343e-09 
 0.43770 4.545 0.350 4.314e-04 6.932e-22 4.396e-07 0.000e+00 4.201e-13 1.730e-17 0.000e+00 2.254e-14 2.297e-08 7.173e-09 
 0.43811 4.540 0.348 4.303e-04 6.729e-22 4.337e-07 0.000e+00 4.054e-13 1.664e-17 0.000e+00 2.171e-14 2.257e-08 7.007e-09 
 0.43852 4.535 0.346 4.292e-04 6.526e-22 4.279e-07 0.000e+00 3.911e-13 1.600e-17 0.000e+00 2.090e-14 2.218e-08 6.845e-09 
 0.43893 4.530 0.344 4.281e-04 6.324e-22 4.221e-07 0.000e+00 3.773e-13 1.538e-17 0.000e+00 2.012e-14 2.179e-08 6.686e-09 
 0.43934 4.526 0.342 4.270e-04 6.121e-22 4.164e-07 0.000e+00 3.639e-13 1.478e-17 0.000e+00 1.936e-14 2.141e-08 6.531e-09 
 0.43975 4.521 0.340 4.259e-04 5.919e-22 4.108e-07 0.000e+00 3.509e-13 1.421e-17 0.000e+00 1.863e-14 2.104e-08 6.379e-09 
 0.44016 4.516 0.338 4.248e-04 5.716e-22 4.053e-07 0.000e+00 3.382e-13 1.365e-17 0.000e+00 1.792e-14 2.067e-08 6.231e-09 
 0.44057 4.511 0.336 4.237e-04 5.514e-22 3.998e-07 0.000e+00 3.260e-13 1.310e-17 0.000e+00 1.723e-14 2.030e-08 6.085e-09 
 0.44098 4.507 0.334 4.226e-04 5.311e-22 3.944e-07 0.000e+00 3.142e-13 1.258e-17 0.000e+00 1.657e-14 1.995e-08 5.944e-09 
 0.44139 4.502 0.332 4.215e-04 5.109e-22 3.891e-07 0.000e+00 3.028e-13 1.208e-17 0.000e+00 1.593e-14 1.960e-08 5.805e-09 
 0.44180 4.497 0.330 4.202e-04 4.906e-22 3.836e-07 0.000e+00 2.915e-13 1.159e-17 0.000e+00 1.531e-14 1.924e-08 5.667e-09 
 0.44221 4.492 0.328 4.190e-04 4.760e-22 3.783e-07 0.000e+00 2.814e-13 1.115e-17 0.000e+00 1.475e-14 1.891e-08 5.536e-09 
 0.44262 4.488 0.326 4.180e-04 4.647e-22 3.733e-07 0.000e+00 2.719e-13 1.075e-17 0.000e+00 1.423e-14 1.858e-08 5.412e-09 
 0.44303 4.483 0.324 4.169e-04 4.533e-22 3.682e-07 0.000e+00 2.627e-13 1.035e-17 0.000e+00 1.373e-14 1.826e-08 5.290e-09 
 0.44344 4.478 0.322 4.159e-04 4.419e-22 3.633e-07 0.000e+00 2.538e-13 9.971e-18 0.000e+00 1.324e-14 1.794e-08 5.172e-09 
